epoch,step,train_avg_p,train_bias,train_exp_L0,train_loss,train_sum_p,train_var_term,val_avg_p,val_bias,val_exp_L0,val_loss,val_sum_p,val_var_term
0,11,,,,,,,0.6026825904846191,0.000947143416851759,241.07301330566406,0.0010677727404981852,241.07301330566406,0.0928410142660141
1,23,,,,,,,0.5891107320785522,0.0005972043727524579,235.644287109375,0.0007151311729103327,235.644287109375,0.1047133356332779
2,35,,,,,,,0.5814555883407593,0.0004214779182802886,232.58226013183594,0.000537885061930865,232.58226013183594,0.11598681658506393
3,47,,,,,,,0.5778099298477173,0.00034483743365854025,231.12396240234375,0.0004605264693964273,231.12396240234375,0.1270471066236496
4,49,0.5775852799415588,0.00033649816759862006,231.03411865234375,0.00045214302372187376,231.03411865234375,0.1278080940246582,,,,,,
4,59,,,,,,,0.5761035084724426,0.0002938836987596005,230.44140625,0.0004092416784260422,230.44140625,0.1372244507074356
5,71,,,,,,,0.5757910013198853,0.0002565166214480996,230.31640625,0.00037182329106144607,230.31640625,0.14846919476985931
6,83,,,,,,,0.5760705471038818,0.00022658074158243835,230.42822265625,0.0003419546701479703,230.42822265625,0.1598101109266281
7,95,,,,,,,0.5767396688461304,0.00020144425798207521,230.69586181640625,0.00031696376390755177,230.69586181640625,0.17155557870864868
8,99,0.5769333839416504,0.00018693679885473102,230.7733612060547,0.00030249793780967593,230.7733612060547,0.17445188760757446,,,,,,
8,107,,,,,,,0.5775937438011169,0.00017963649588637054,231.0374755859375,0.00029533871565945446,231.0374755859375,0.18347042798995972
9,119,,,,,,,0.5786153674125671,0.00016062615031842142,231.4461669921875,0.00027654494624584913,231.4461669921875,0.19571273028850555
10,131,,,,,,,0.5797186493873596,0.0001437625614926219,231.887451171875,0.0002599144645500928,231.887451171875,0.2081884890794754
11,143,,,,,,,0.5808561444282532,0.00012875169340986758,232.3424530029297,0.00024514380493201315,232.3424530029297,0.2208591252565384
12,149,0.5813460946083069,0.00011705358338076621,232.53843688964844,0.0002335490135010332,232.53843688964844,0.22620199620723724,,,,,,
12,155,,,,,,,0.5820209980010986,0.00011518914834596217,232.8084259033203,0.00023182712902780622,232.8084259033203,0.23376740515232086
13,167,,,,,,,0.5831432938575745,0.0001032572690746747,233.25732421875,0.00022013275884091854,233.25732421875,0.24682460725307465
14,179,,,,,,,0.5841855406761169,9.257841884391382e-05,233.67422485351562,0.0002096755342790857,233.67422485351562,0.26000380516052246
15,191,,,,,,,0.5851250886917114,8.313458965858445e-05,234.050048828125,0.00020043289987370372,234.050048828125,0.273293137550354
16,199,0.5856369137763977,7.490899588447064e-05,234.25477600097656,0.00019231757323723286,234.25477600097656,0.2811889052391052,,,,,,
16,203,,,,,,,0.5859728455543518,7.449492841260508e-05,234.38916015625,0.00019197621440980583,234.38916015625,0.2867216467857361
17,215,,,,,,,0.5866656303405762,6.672157905995846e-05,234.66627502441406,0.00018435493984725326,234.66627502441406,0.30021941661834717
18,227,,,,,,,0.5871769785881042,5.972248618490994e-05,234.87078857421875,0.00017747162200976163,234.87078857421875,0.31373995542526245
19,239,,,,,,,0.5875688791275024,5.337520269677043e-05,235.02755737304688,0.000171216408489272,235.02755737304688,0.3274194002151489
20,249,0.5876885056495667,4.6354663936654106e-05,235.07540893554688,0.0001642300485400483,235.07540893554688,0.33768460154533386,,,,,,
20,251,,,,,,,0.5877130031585693,4.791797618963756e-05,235.085205078125,0.000165801597177051,235.085205078125,0.34101179242134094
21,263,,,,,,,0.587694525718689,4.293384336051531e-05,235.0778045654297,0.0001608274324098602,235.0778045654297,0.3546842038631439
22,275,,,,,,,0.5874715447425842,3.843122613034211e-05,234.98861694335938,0.0001562938850838691,234.98861694335938,0.36835747957229614
23,287,,,,,,,0.5870236158370972,3.458357241470367e-05,234.80943298339844,0.00015237031038850546,234.80943298339844,0.38201287388801575
24,299,0.5864343047142029,3.0561677704099566e-05,234.57373046875,0.0001482427614973858,234.57373046875,0.3942226469516754,,,,,,
24,299,,,,,,,0.5863728523254395,3.1168779969448224e-05,234.54916381835938,0.00014883902622386813,234.54916381835938,0.3956772983074188
25,311,,,,,,,0.5854849219322205,2.7943950044573285e-05,234.19395446777344,0.00014545023441314697,234.19395446777344,0.40929940342903137
26,323,,,,,,,0.5843415856361389,2.5222130716429092e-05,233.73663330078125,0.00014251325046643615,233.73663330078125,0.4228173792362213
27,335,,,,,,,0.5830040574073792,2.279195723531302e-05,233.20162963867188,0.00013982912059873343,233.20162963867188,0.4363464117050171
28,347,,,,,,,0.5814322829246521,2.0609792045434006e-05,232.57290649414062,0.00013734605454374105,232.57290649414062,0.449811190366745
29,349,0.5812942385673523,1.8887150872615166e-05,232.5177001953125,0.00013559703074861318,232.5177001953125,0.4510243237018585,,,,,,
29,359,,,,,,,0.579663872718811,1.8729029761743732e-05,231.86553955078125,0.00013512506848201156,231.86553955078125,0.4632761776447296
30,371,,,,,,,0.5776952505111694,1.70278872246854e-05,231.07810974121094,0.00013304364983923733,231.07810974121094,0.4767138361930847
31,383,,,,,,,0.5755316019058228,1.55073321366217e-05,230.21266174316406,0.00013110379222780466,230.21266174316406,0.49012771248817444
32,395,,,,,,,0.5732012987136841,1.4227873180061579e-05,229.280517578125,0.00012937167775817215,229.280517578125,0.503559947013855
33,399,0.5725838541984558,1.3045065315964166e-05,229.03353881835938,0.00012806874292436987,229.03353881835938,0.5069124102592468,,,,,,
33,407,,,,,,,0.5706526041030884,1.3086541002849117e-05,228.26101684570312,0.00012773396156262606,228.26101684570312,0.5169057846069336
34,419,,,,,,,0.5679301619529724,1.2056279956595972e-05,227.1720733642578,0.00012617255561053753,227.1720733642578,0.5302357077598572
35,431,,,,,,,0.5650337934494019,1.1191563316970132e-05,226.01351928710938,0.00012474185496103019,226.01351928710938,0.5435352325439453
36,443,,,,,,,0.5620172619819641,1.041979885485489e-05,224.80691528320312,0.00012338014494162053,224.80691528320312,0.5568891763687134
37,449,0.5607162714004517,9.518872502667364e-06,224.28651428222656,0.00012222475197631866,224.28651428222656,0.5626246333122253,,,,,,
37,455,,,,,,,0.5588517189025879,9.669068276707549e-06,223.5406951904297,0.00012200964556541294,223.5406951904297,0.5702292323112488
