epoch,step,train_avg_p,train_bias,train_exp_L0,train_loss,train_sum_p,train_var_term,val_avg_p,val_bias,val_exp_L0,val_loss,val_sum_p,val_var_term
0,22,,,,,,,0.010095149278640747,0.002478307345882058,4.038059711456299,0.2045055329799652,4.038059711456299,0.0001242544240085408
1,45,,,,,,,0.008280318230390549,0.0024553886614739895,3.3121273517608643,0.16807246208190918,3.3121273517608643,1.0688507245504297e-05
2,49,0.008080754429101944,0.0024495257530361414,3.232301712036133,0.1640743464231491,3.232301712036133,9.731076715979725e-06,,,,,,
2,68,,,,,,,0.006925501395016909,0.0024557996075600386,2.770200490951538,0.14096961915493011,2.770200490951538,3.7901852465438424e-06
3,91,,,,,,,0.0058950441889464855,0.0024567784275859594,2.358017683029175,0.12036027014255524,2.358017683029175,2.6085515401064185e-06
4,99,0.005630165804177523,0.002459125593304634,2.2520663738250732,0.11506491154432297,2.2520663738250732,2.462943712089327e-06,,,,,,
4,114,,,,,,,0.005092752631753683,0.0024571691174060106,2.0371010303497314,0.10431448370218277,2.0371010303497314,2.258669383081724e-06
5,137,,,,,,,0.004454829264432192,0.002458550501614809,1.781931757926941,0.0915571078658104,1.781931757926941,1.9703788893821184e-06
6,149,0.004194746725261211,0.002461544470861554,1.677898645401001,0.08635828644037247,1.677898645401001,1.8118363414032501e-06,,,,,,
6,160,,,,,,,0.003938382491469383,0.0024587740190327168,1.5753527879714966,0.0812280923128128,1.5753527879714966,1.681600679148687e-06
7,183,,,,,,,0.00351375131867826,0.002461927244439721,1.4055005311965942,0.07273849844932556,1.4055005311965942,1.5394940646729083e-06
8,199,0.0032759997993707657,0.002467754064127803,1.3103998899459839,0.06798915565013885,1.3103998899459839,1.4041546592125087e-06,,,,,,
8,206,,,,,,,0.003159889718517661,0.00246066483668983,1.26395583152771,0.06565982103347778,1.26395583152771,1.3619861647384823e-06
9,229,,,,,,,0.0028615121264010668,0.0024594266433268785,1.1446048021316528,0.059690892696380615,1.1446048021316528,1.2239273701197817e-06
10,249,0.002648736350238323,0.0024546978529542685,1.0594944953918457,0.05543059483170509,1.0594944953918457,1.1696125739035779e-06,,,,,,
10,252,,,,,,,0.0026072945911437273,0.0024626266676932573,1.0429178476333618,0.05460965633392334,1.0429178476333618,1.1369573940100963e-06
11,275,,,,,,,0.002388688735663891,0.002460671588778496,0.9554754495620728,0.05023552477359772,0.9554754495620728,1.0768446827569278e-06
12,298,,,,,,,0.002199148992076516,0.0024598510935902596,0.8796597123146057,0.04644378274679184,0.8796597123146057,9.484463703302026e-07
13,299,0.00219914922490716,0.002465228084474802,0.8796596527099609,0.04644916206598282,0.8796596527099609,9.498521649220493e-07,,,,,,
13,321,,,,,,,0.00203358824364841,0.0024609898682683706,0.8134351968765259,0.04313361644744873,0.8134351968765259,8.642501256872492e-07
14,344,,,,,,,0.0018879942363128066,0.0024604089558124542,0.7551977634429932,0.040221087634563446,0.7551977634429932,7.925111731310608e-07
15,349,0.0018644651863723993,0.0024572794791311026,0.7457860708236694,0.03974738344550133,0.7457860708236694,8.011692216314259e-07,,,,,,
15,367,,,,,,,0.0017591729993000627,0.002466442994773388,0.7036691308021545,0.037650659680366516,0.7036691308021545,7.606886924804712e-07
16,390,,,,,,,0.0016445590881630778,0.0024643230717629194,0.6578236222267151,0.035356227308511734,0.6578236222267151,7.234205554595974e-07
17,399,0.0016076270258054137,0.0024508084170520306,0.6430507898330688,0.03460405021905899,0.6430507898330688,7.008526381468982e-07,,,,,,
17,413,,,,,,,0.0015420604031533003,0.002460952615365386,0.6168241500854492,0.03330281376838684,0.6168241500854492,6.539519290527096e-07
18,436,,,,,,,0.0014499662211164832,0.002460684860125184,0.5799865126609802,0.031460631638765335,0.5799865126609802,6.207189358065079e-07
19,449,0.0014055653009563684,0.0024655431043356657,0.5622261166572571,0.03057745285332203,0.5622261166572571,6.0326550510581e-07,,,,,,
19,459,,,,,,,0.001366859651170671,0.002461143070831895,0.5467438697814941,0.029798926785588264,0.5467438697814941,5.896430934626551e-07
20,482,,,,,,,0.0012915640836581588,0.0024699955247342587,0.5166256427764893,0.02830183319747448,0.5166256427764893,5.559988949244143e-07
21,499,0.0012432604562491179,0.0024625868536531925,0.49730417132377625,0.027328327298164368,0.49730417132377625,5.331854140422365e-07,,,,,,
21,505,,,,,,,0.0012230903375893831,0.0024620837066322565,0.48923611640930176,0.026924405246973038,0.48923611640930176,5.171490897737385e-07
22,528,,,,,,,0.001160606276243925,0.0024619516916573048,0.46424251794815063,0.02567458152770996,0.46424251794815063,5.031018304180179e-07
23,549,0.0011105866869911551,0.0024657920002937317,0.4442346692085266,0.024678001180291176,0.4442346692085266,4.7572225980729854e-07,,,,,,
23,551,,,,,,,0.0011034029303118587,0.0024645645171403885,0.44136112928390503,0.024533094838261604,0.44136112928390503,4.7226490096363705e-07
24,574,,,,,,,0.0010508744744583964,0.00246786349453032,0.42034977674484253,0.023485811427235603,0.42034977674484253,4.5893520450590586e-07
25,597,,,,,,,0.001002501230686903,0.0024690537247806787,0.4010004997253418,0.02251950465142727,0.4010004997253418,4.27055454110814e-07
26,599,0.0010004851501435041,0.0024667393881827593,0.40019404888153076,0.022476868703961372,0.40019404888153076,4.277254959106358e-07,,,,,,
26,620,,,,,,,0.0009578394237905741,0.002463132608681917,0.3831357955932617,0.021620338782668114,0.3831357955932617,4.1695167851685255e-07
27,643,,,,,,,0.0009164997027255595,0.002464775461703539,0.3665998876094818,0.020795155316591263,0.3665998876094818,3.8595177898059774e-07
28,649,0.0009079184965230525,0.00247471546754241,0.363167405128479,0.02063347026705742,0.363167405128479,3.8316494510581833e-07,,,,,,
28,666,,,,,,,0.0008781440556049347,0.0024623351637274027,0.3512575924396515,0.020025596022605896,0.3512575924396515,3.789606637383258e-07
29,689,,,,,,,0.0008424774277955294,0.0024620196782052517,0.33699098229408264,0.0193119328469038,0.33699098229408264,3.6309495499153854e-07
30,699,0.0008291961275972426,0.002457419177517295,0.33167845010757446,0.019041690975427628,0.33167845010757446,3.479089798474888e-07,,,,,,
30,712,,,,,,,0.0008092423668131232,0.002461810829117894,0.32369697093963623,0.01864701323211193,0.32369697093963623,3.5104667972518655e-07
31,735,,,,,,,0.0007782101747579873,0.002465615514665842,0.31128406524658203,0.01803014986217022,0.31128406524658203,3.305140126030892e-07
32,749,0.0007615681970492005,0.002465351251885295,0.30462726950645447,0.017697038128972054,0.30462726950645447,3.2290168405779696e-07,,,,,,
32,758,,,,,,,0.0007491816650144756,0.002462993375957012,0.2996726632118225,0.017446953803300858,0.2996726632118225,3.2608943456580164e-07
33,781,,,,,,,0.000721978023648262,0.0024649454280734062,0.2887912094593048,0.016904810443520546,0.2887912094593048,3.051884505111957e-07
34,799,0.0007029499392956495,0.0024799383245408535,0.2811799645423889,0.016539238393306732,0.2811799645423889,3.020193730662868e-07,,,,,,
34,804,,,,,,,0.0006964406347833574,0.0024635170120745897,0.2785762548446655,0.016392633318901062,0.2785762548446655,3.044644358851656e-07
35,827,,,,,,,0.0006724294507876039,0.0024682797957211733,0.2689717710018158,0.015917154029011726,0.2689717710018158,2.8507201932370663e-07
36,849,0.000651730690151453,0.002463210141286254,0.2606922686100006,0.015498110093176365,0.2606922686100006,2.8608107527361426e-07,,,,,,
36,850,,,,,,,0.0006498168804682791,0.002463968237861991,0.25992676615715027,0.015460586175322533,0.25992676615715027,2.800804281832825e-07
37,873,,,,,,,0.0006284900009632111,0.002469418803229928,0.2513960003852844,0.015039491467177868,0.2513960003852844,2.726032164446224e-07
38,896,,,,,,,0.0006083485786803067,0.002464792225509882,0.2433394342660904,0.014632021076977253,0.2433394342660904,2.5723980456859863e-07
39,899,0.0006066500791348517,0.002471806015819311,0.2426600307226181,0.014605065807700157,0.2426600307226181,2.580363229753857e-07,,,,,,
39,919,,,,,,,0.0005893000052310526,0.0024612252600491047,0.23572000861167908,0.014247482642531395,0.23572000861167908,2.5816228799158125e-07
40,942,,,,,,,0.0005712626734748483,0.002462664619088173,0.22850506007671356,0.01388816349208355,0.22850506007671356,2.46832655648177e-07
41,949,0.000566713628359139,0.0024618019815534353,0.22668544948101044,0.013796319253742695,0.22668544948101044,2.443447328914772e-07,,,,,,
41,965,,,,,,,0.0005541600403375924,0.0024634748697280884,0.22166401147842407,0.013546914793550968,0.22166401147842407,2.3808384241874592e-07
42,988,,,,,,,0.000537925458047539,0.0024647891987115145,0.21517017483711243,0.013223527930676937,0.21517017483711243,2.3009168614862574e-07
43,999,0.0005311215063557029,0.00247942004352808,0.2124486118555069,0.013102078810334206,0.2124486118555069,2.2865087601076084e-07,,,,,,
43,1011,,,,,,,0.000522496469784528,0.002466543111950159,0.20899859070777893,0.012916694395244122,0.20899859070777893,2.206948437333267e-07
44,1034,,,,,,,0.0005078171961940825,0.002468809485435486,0.20312687754631042,0.012625369243323803,0.20312687754631042,2.160154082275767e-07
45,1049,0.0004992278409190476,0.002465130528435111,0.19969113171100616,0.012449901551008224,0.19969113171100616,2.1445283948651195e-07,,,,,,
45,1057,,,,,,,0.0004938375204801559,0.00246506673283875,0.19753502309322357,0.012342028319835663,0.19753502309322357,2.105374647953795e-07
46,1080,,,,,,,0.0004805091011803597,0.002464976394549012,0.19220364093780518,0.012075364589691162,0.19220364093780518,2.0552687374220113e-07
47,1099,0.0004705048049800098,0.00244521745480597,0.1882019191980362,0.011855515651404858,0.1882019191980362,2.0151846058524825e-07,,,,,,
47,1103,,,,,,,0.00046778941759839654,0.0024680669885128736,0.18711577355861664,0.011824052780866623,0.18711577355861664,1.9781599291945895e-07
48,1126,,,,,,,0.0004556394414976239,0.0024623898789286613,0.18225575983524323,0.011575373820960522,0.18225575983524323,1.95893520071877e-07
49,1149,0.00044451761641539633,0.002472855383530259,0.1778070479631424,0.011363398283720016,0.1778070479631424,1.9019225305783038e-07,,,,,,
49,1149,,,,,,,0.0004440232296474278,0.002463490702211857,0.17760927975177765,0.01134414505213499,0.17760927975177765,1.901337469689679e-07
