epoch,step,train_avg_p,train_bias,train_exp_L0,train_loss,train_sum_p,train_var_term,val_avg_p,val_bias,val_exp_L0,val_loss,val_sum_p,val_var_term
0,11,,,,,,,0.02318938635289669,0.0025206550490111113,9.275754928588867,0.0033519966527819633,9.275754928588867,0.0007385840872302651
1,23,,,,,,,0.022201409563422203,0.002468639751896262,8.880563735961914,0.0027819813694804907,8.880563735961914,0.0002245359937660396
2,35,,,,,,,0.02169744297862053,0.002448777901008725,8.678977012634277,0.002609161427244544,8.678977012634277,7.35937210265547e-05
3,47,,,,,,,0.02144748903810978,0.002445933409035206,8.578995704650879,0.002557608066126704,8.578995704650879,2.588475945231039e-05
4,49,0.02143305540084839,0.0024414814542979,8.573222160339355,0.0025511772837489843,8.573222160339355,2.3963684725458734e-05,,,,,,
4,59,,,,,,,0.02130879834294319,0.002443142933771014,8.523519515991211,0.002543174894526601,8.523519515991211,1.4796767572988756e-05
5,71,,,,,,,0.021209774538874626,0.00244407681748271,8.483909606933594,0.002539138775318861,8.483909606933594,1.0222977834928315e-05
6,83,,,,,,,0.021119143813848495,0.0024433410726487637,8.447657585144043,0.0025372174568474293,8.447657585144043,9.39998517424101e-06
7,95,,,,,,,0.02102448232471943,0.0024434514343738556,8.40979290008545,0.002536707790568471,8.40979290008545,9.158200555248186e-06
8,99,0.020999638363718987,0.0024430477060377598,8.399855613708496,0.0025361827574670315,8.399855613708496,9.136569133261219e-06,,,,,,
8,107,,,,,,,0.020921871066093445,0.0024441767018288374,8.368748664855957,0.0025367834605276585,8.368748664855957,8.919397259887774e-06
9,119,,,,,,,0.0208103209733963,0.002443673787638545,8.324128150939941,0.002536367392167449,8.324128150939941,9.45211559155723e-06
10,131,,,,,,,0.02069024369120598,0.0024430821649730206,8.276097297668457,0.0025352356024086475,8.276097297668457,9.392651008965913e-06
11,143,,,,,,,0.02056206203997135,0.0024490233045071363,8.224824905395508,0.002539421198889613,8.224824905395508,8.149564564519096e-06
12,149,0.020506171509623528,0.0024435336235910654,8.202468872070312,0.0025345818139612675,8.202468872070312,9.023561688081827e-06,,,,,,
12,155,,,,,,,0.020425833761692047,0.002444207901135087,8.170333862304688,0.0025349187199026346,8.170333862304688,9.007472726807464e-06
13,167,,,,,,,0.02028285712003708,0.0024459566920995712,8.113142967224121,0.002535472856834531,8.113142967224121,8.384800821659155e-06
14,179,,,,,,,0.02013353630900383,0.0024436768144369125,8.053414344787598,0.0025335124228149652,8.053414344787598,9.301366844738368e-06
15,191,,,,,,,0.019978821277618408,0.002446587895974517,7.9915289878845215,0.0025350707583129406,7.9915289878845215,8.567512850277126e-06
16,199,0.019886033609509468,0.0024547947105020285,7.954413414001465,0.002542831003665924,7.954413414001465,8.492262168147136e-06,,,,,,
