epoch,step,train_avg_p,train_bias,train_exp_L0,train_loss,train_sum_p,train_var_term,val_avg_p,val_bias,val_exp_L0,val_loss,val_sum_p,val_var_term
0,11,,,,,,,0.5939125418663025,0.0009317974327132106,237.5650177001953,0.024688389152288437,237.5650177001953,0.09381377696990967
1,23,,,,,,,0.5648539662361145,0.0006004968308843672,225.9415740966797,0.02319476194679737,225.9415740966797,0.10776061564683914
2,35,,,,,,,0.5353423953056335,0.00043004247709177434,214.13694763183594,0.021843859925866127,214.13694763183594,0.12210601568222046
3,47,,,,,,,0.5055326819419861,0.0003641904331743717,202.21307373046875,0.02058563567698002,202.21307373046875,0.1390070766210556
4,49,0.5030409097671509,0.00035310638486407697,201.21636962890625,0.020474882796406746,201.21636962890625,0.14036235213279724,,,,,,
4,59,,,,,,,0.4756543040275574,0.0003256550116930157,190.26173400878906,0.019351985305547714,190.26173400878906,0.15576983988285065
5,71,,,,,,,0.44605883955955505,0.00030207113013602793,178.4235382080078,0.018144600093364716,178.4235382080078,0.17465542256832123
6,83,,,,,,,0.41707679629325867,0.0002868054434657097,166.83071899414062,0.01697007194161415,166.83071899414062,0.19484274089336395
7,95,,,,,,,0.38901805877685547,0.00027677559410221875,155.60723876953125,0.015837715938687325,155.60723876953125,0.21575072407722473
8,99,0.38217952847480774,0.00027295746258459985,152.87181091308594,0.015560358762741089,152.87181091308594,0.22101208567619324,,,,,,
8,107,,,,,,,0.3621468245983124,0.0002709201071411371,144.85873413085938,0.01475703064352274,144.85873413085938,0.2370222955942154
9,119,,,,,,,0.3366694152355194,0.00026817177422344685,134.6677703857422,0.013735206797719002,134.6677703857422,0.25847670435905457
10,131,,,,,,,0.31272631883621216,0.0002677726442925632,125.09052276611328,0.012777104042470455,125.09052276611328,0.2798836827278137
11,143,,,,,,,0.2903948724269867,0.00026910752058029175,116.15794372558594,0.0118852024897933,116.15794372558594,0.3009586036205292
12,149,0.28157421946525574,0.00025993530289269984,112.62968444824219,0.011523213237524033,112.62968444824219,0.30964091420173645,,,,,,
12,155,,,,,,,0.2697012424468994,0.0002719374606385827,107.8804931640625,0.01106030773371458,107.8804931640625,0.32165277004241943
13,167,,,,,,,0.2506227493286133,0.0002758958435151726,100.24909973144531,0.01030114758759737,100.24909973144531,0.3417341709136963
14,179,,,,,,,0.23310576379299164,0.00028082539211027324,93.2423095703125,0.009605418890714645,93.2423095703125,0.3612329959869385
15,191,,,,,,,0.21707147359848022,0.00028630622546188533,86.8285903930664,0.008969545364379883,86.8285903930664,0.3801015615463257
16,199,0.20836326479911804,0.0002774747845251113,83.34530639648438,0.008612395264208317,83.34530639648438,0.3903326690196991,,,,,,
16,203,,,,,,,0.2024221122264862,0.000292531301965937,80.9688491821289,0.00838981382548809,80.9688491821289,0.3980858027935028
17,215,,,,,,,0.1890619844198227,0.00029890923178754747,75.62479400634766,0.007861804217100143,75.62479400634766,0.4157171845436096
18,227,,,,,,,0.1768825501203537,0.0003055910347029567,70.75302124023438,0.007381325587630272,70.75302124023438,0.43273207545280457
19,239,,,,,,,0.16578039526939392,0.00031237435177899897,66.3121566772461,0.00694403937086463,66.3121566772461,0.4491237998008728
20,249,0.15809966623783112,0.00030862330459058285,63.239864349365234,0.006633070297539234,63.239864349365234,0.46097123622894287,,,,,,
20,251,,,,,,,0.15565457940101624,0.0003192035073880106,62.26183319091797,0.006545852404087782,62.26183319091797,0.464796245098114
21,263,,,,,,,0.1464133858680725,0.0003263093822170049,58.56535339355469,0.006183324847370386,58.56535339355469,0.4798567295074463
22,275,,,,,,,0.13797372579574585,0.00033326385891996324,55.189483642578125,0.0058527071960270405,55.189483642578125,0.4945375323295593
23,287,,,,,,,0.1302543580532074,0.00034035794669762254,52.10174560546875,0.005551041103899479,52.10174560546875,0.5086975693702698
24,299,0.12375251948833466,0.0003534844727255404,49.501007080078125,0.005304105579853058,49.501007080078125,0.5207358002662659,,,,,,
24,299,,,,,,,0.12318688631057739,0.0003471907402854413,49.274757385253906,0.005275188945233822,49.274757385253906,0.5225954651832581
25,311,,,,,,,0.11670464277267456,0.00035388360265642405,46.68185806274414,0.005022605415433645,46.68185806274414,0.5361078977584839
26,323,,,,,,,0.11074750870466232,0.000360551115591079,44.29900360107422,0.004790999926626682,44.29900360107422,0.5491018295288086
27,335,,,,,,,0.10526540875434875,0.00036718795308843255,42.10615921020508,0.004578365478664637,42.10615921020508,0.561721682548523
28,347,,,,,,,0.10021302103996277,0.00037333316868171096,40.085208892822266,0.0043824282474815845,40.085208892822266,0.5741036534309387
29,349,0.09980995208024979,0.0003631749714259058,39.923980712890625,0.004356147721409798,39.923980712890625,0.5751460790634155,,,,,,
29,359,,,,,,,0.0955485999584198,0.00037987795076332986,38.21944046020508,0.004202407784759998,38.21944046020508,0.5862224102020264
30,371,,,,,,,0.09123685956001282,0.00038594266516156495,36.49474334716797,0.00403601536527276,36.49474334716797,0.5982486009597778
31,383,,,,,,,0.08724097907543182,0.00039175632991828024,34.896392822265625,0.003882005112245679,34.896392822265625,0.6098937392234802
32,395,,,,,,,0.08353355526924133,0.0003975050349254161,33.413421630859375,0.003739468287676573,33.413421630859375,0.6213665008544922
